,index,Object,X1,Y1,X2,Y2,MidX,MidY,Z1,Z2,,,,,
163,165,1,866037.4674,1439390.315,866061.6299,1439442.995,866049.5486,1439416.655,-8561.829102,-8546.384766,57.95712687,28.97849007,28.97863679,-0.000146718,MID163
164,166,1,866046.5875,1439385.887,866070.9329,1439438.974,866058.7604,1439412.431,-8561.829102,-8546.384766,58.4030571,29.20195998,29.20109712,0.000862863,MID164
165,167,1,866055.7033,1439381.461,866080.2413,1439434.95,866067.9721,1439408.205,-8561.829102,-8536.657227,58.84901301,29.42405637,29.42495664,-0.000900265,MID165
166,168,1,866064.8242,1439377.032,866089.5439,1439430.929,866077.1839,1439403.98,-8561.829102,-8536.657227,59.29495235,29.64708161,29.64787075,-0.000789138,MID166
167,169,1,866073.9448,1439372.604,866098.8462,1439426.907,866086.3957,1439399.756,-8561.829102,-8536.657227,59.74087626,29.87088197,29.86999429,0.000887681,MID167
168,170,1,866083.0611,1439368.177,866108.1536,1439422.884,866095.6075,1439395.531,-8561.829102,-8530.042969,60.18681929,30.09361324,30.09320605,0.000407183,MID168
169,171,1,866092.1808,1439363.749,866117.4573,1439418.862,866104.8192,1439391.306,-8561.829102,-8530.042969,60.63275544,30.31677602,30.31597943,0.000796591,MID169
170,172,1,866101.2983,1439359.322,866126.7637,1439414.839,866114.031,1439387.08,-8551.669922,-8530.042969,61.07870294,30.53932427,30.53937867,-5.44032E-05,MID170
171,173,1,866110.4179,1439354.894,866136.0677,1439410.817,866123.2428,1439382.855,-8551.669922,-8530.042969,61.52464465,30.7622078,30.76243685,-0.000229043,MID171
172,174,1,866119.5381,1439350.466,866145.3706,1439406.795,866132.4545,1439378.631,-8551.669922,-8530.042969,61.97057454,30.98569861,30.98487593,0.000822684,MID172
173,175,1,866128.654,1439346.039,866154.6789,1439402.771,866141.6663,1439374.405,-8543.949219,-8530.042969,62.41652823,31.20790219,31.20862604,-0.000723855,MID173
174,176,1,866137.7763,1439341.61,866163.9795,1439398.751,866150.8781,1439370.181,-8543.949219,-8530.042969,62.86245403,31.43164306,31.43081097,0.000832096,MID174
175,177,1,866146.8915,1439337.184,866173.2886,1439394.727,866160.0898,1439365.955,-8543.949219,-8530.042969,63.30840862,31.65378257,31.65462605,-0.000843481,MID175
176,178,1,866156.0137,1439332.755,866182.5894,1439390.706,866169.3016,1439361.731,-8543.949219,-8523.412109,63.75433745,31.87736515,31.87697229,0.00039286,MID176
177,179,1,866164.4059,1439329.012,866192.627,1439385.209,866178.5134,1439357.105,-8543.949219,-8523.412109,62.88518025,31.43582467,31.44935559,-0.013530923,MID177
178,180,1,866173.8412,1439325.011,866201.6106,1439379.877,866187.7252,1439352.442,-8543.949219,-8523.412109,61.49358097,30.74513073,30.74845024,-0.003319516,MID178
179,181,1,866183.3801,1439320.965,866210.4926,1439374.605,866196.9369,1439347.786,-8543.949219,-8516.373047,60.10264776,30.05255803,30.05008974,0.002468289,MID179
180,182,1,866192.8884,1439316.933,866219.4095,1439369.312,866206.1487,1439343.122,-8543.949219,-8516.373047,58.71122233,29.35508023,29.35614211,-0.001061882,MID180
181,183,1,866202.4293,1439312.886,866228.2903,1439364.041,866215.3605,1439338.465,-8537.696289,-8516.373047,57.32023503,28.66162409,28.65861095,0.003013144,MID181
182,184,1,866211.9469,1439308.85,866237.1957,1439358.755,866224.5722,1439333.805,-8537.696289,-8516.373047,55.92902697,27.96667088,27.96235609,0.004314795,MID182
183,185,1,866221.4639,1439304.814,866246.1054,1439353.467,866233.784,1439329.139,-8537.696289,-8516.373047,54.5375236,27.2673197,27.2702039,-0.002884199,MID183
184,186,1,866231.009,1439300.766,866254.9812,1439348.199,866242.9958,1439324.484,-8528.795898,-8516.373047,53.14662191,26.5748101,26.57181182,0.002998281,MID184
185,187,1,866240.5156,1439296.734,866263.901,1439342.904,866252.2075,1439319.818,-8528.795898,-8516.373047,51.75509795,25.87598679,25.87911116,-0.003124363,MID185
186,188,1,866250.0605,1439292.686,866272.7766,1439337.636,866261.4193,1439315.163,-8528.795898,-8516.373047,50.36421301,25.18373213,25.18048088,0.003251242,MID186
187,189,1,866259.5706,1439288.653,866281.6916,1439332.345,866270.6311,1439310.499,-8528.795898,-8510.933594,48.972802,24.48635689,24.48644511,-8.82227E-05,MID187
188,190,1,866269.107,1439284.608,866290.5772,1439327.071,866279.8429,1439305.841,-8528.795898,-8510.933594,47.58176664,23.79252984,23.78923681,0.003293028,MID188
189,191,1,866278.6283,1439280.57,866299.4786,1439321.787,866289.0546,1439301.181,-8518.452148,-8510.933594,46.19059602,23.09783422,23.0927618,0.005072411,MID189
190,192,1,866288.1467,1439276.534,866308.3869,1439316.5,866298.2664,1439296.516,-8518.452148,-8508.798828,44.79911222,22.39869435,22.40041787,-0.001723527,MID190
191,193,1,866297.6787,1439272.491,866317.28,1439311.221,866307.4782,1439291.854,-8518.452148,-8508.798828,43.40780918,21.70130019,21.706509,-0.005208808,MID191
192,194,1,866307.2069,1439268.45,866326.1756,1439305.941,866316.6899,1439287.193,-8518.452148,-8508.798828,42.01659368,21.00542348,21.01117019,-0.005746708,MID192
193,195,1,866316.7333,1439264.41,866335.0725,1439300.66,866325.9017,1439282.533,-8518.452148,-8508.798828,40.62540423,20.31006299,20.31534124,-0.005278255,MID193
194,196,1,866331.0684,1439303.037,866339.2215,1439265.772,866335.1135,1439284.548,-8508.798828,-8511.121094,38.14674656,18.92616213,19.22058443,-0.294422293,MID194
195,197,1,866342.0918,1439296.494,866346.559,1439276.774,866344.3253,1439286.635,-8508.798828,-8511.121094,20.21932958,10.10890764,10.11042193,-0.00151429,MID195
196,0,2,865875.7413,1437327.77,865879.451,1437378.172,865877.5757,1437352.693,-8680.994141,-8680.994141,50.53838592,24.99006235,25.54832357,-0.558261216,MID196
197,1,2,865884.956,1437309.347,865903.8957,1437315.452,865890.9279,1437311.272,-8680.994141,-8680.994141,19.89939754,6.274428475,13.62496907,-7.350540594,MID197
198,2,2,865872.7546,1437368.328,865938.5995,1437350.144,865904.28,1437359.622,-8691.399414,-8671.25293,68.30951631,32.70542342,35.60409289,-2.898669471,MID198
199,3,2,865892.1521,1437396.844,865943.1147,1437354.658,865917.6322,1437375.752,-8680.994141,-8671.25293,66.1577432,33.07734822,33.08039499,-0.003046771,MID199
200,4,2,865903.9816,1437414.234,865957.9895,1437369.528,865930.9844,1437391.882,-8680.994141,-8671.25293,70.11092339,35.05402421,35.05689918,-0.002874974,MID200
201,5,2,865915.8111,1437431.625,865972.8642,1437384.397,865944.3366,1437408.012,-8680.994141,-8671.25293,74.06410568,37.03069208,37.0334136,-0.002721519,MID201
202,6,2,865927.6406,1437449.015,865987.739,1437399.267,865957.6888,1437424.142,-8671.25293,-8661.216797,78.01728976,39.00735307,39.00993669,-0.00258362,MID202
203,7,2,865939.4701,1437466.406,866002.6137,1437414.137,865971.041,1437440.272,-8671.25293,-8661.216797,81.97047538,40.98400818,40.9864672,-0.00245902,MID203
204,8,2,865951.2996,1437483.796,866017.4885,1437429.007,865984.3931,1437456.402,-8671.25293,-8661.216797,85.92366232,42.96065822,42.9630041,-0.002345884,MID204
205,9,2,865963.1291,1437501.187,866032.3632,1437443.877,865997.7453,1437472.533,-8671.25293,-8650.292969,89.87685041,44.93730386,44.93954655,-0.00224269,MID205
206,10,2,865974.9587,1437518.578,866047.238,1437458.746,866011.0975,1437488.663,-8671.25293,-8650.292969,93.8300395,46.91394565,46.91609385,-0.002148201,MID206
207,11,2,865986.7882,1437535.968,866062.1128,1437473.616,866024.4497,1437504.793,-8661.216797,-8650.292969,97.78322947,48.89058406,48.89264541,-0.002061353,MID207
208,12,2,865998.6177,1437553.359,866076.9876,1437488.486,866037.8019,1437520.923,-8661.216797,-8639.686523,101.7364202,50.86721948,50.86920073,-0.001981249,MID208
209,13,2,866010.4487,1437570.751,866091.8572,1437503.351,866051.1541,1437537.05,-8661.216797,-8639.686523,105.6891733,52.84601573,52.84315755,0.002858175,MID209
210,14,2,866022.6904,1437588.748,866108.1309,1437514.519,866064.5062,1437552.419,-8661.216797,-8639.686523,113.1815678,55.392737,57.78883078,-2.396093777,MID210
211,15,2,866036.3625,1437608.847,866119.4216,1437521.237,866077.8584,1437565.078,-8650.292969,-8639.686523,120.7243154,60.31331623,60.41099921,-0.09768298,MID211
212,16,2,866057.566,1437624.509,866124.3556,1437524.173,866091.2106,1437573.966,-8650.292969,-8639.686523,120.5328368,60.71734034,59.81549649,0.901843854,MID212
213,17,2,866077.7785,1437633.234,866131.3474,1437528.333,866104.5628,1437580.784,-8639.686523,-8630.53418,117.7871342,58.8932693,58.89386492,-0.000595621,MID213
214,18,2,866091.5721,1437639.189,866144.2581,1437536.016,866117.915,1437587.603,-8639.686523,-8630.53418,115.8466057,57.92298739,57.9236183,-0.000630917,MID214
215,19,2,866105.3656,1437645.143,866157.1691,1437543.698,866131.2672,1437594.421,-8639.686523,-8630.53418,113.9060772,56.95271774,56.95335942,-0.000641681,MID215
216,20,2,866119.159,1437651.097,866170.08,1437551.381,866144.6194,1437601.239,-8639.686523,-8630.53418,111.9655486,55.9824479,55.98310071,-0.000652809,MID216
217,21,2,866132.9525,1437657.051,866182.9909,1437559.063,866157.9715,1437608.058,-8630.53418,-8623.236328,110.0250201,55.01217786,55.01284219,-0.000664329,MID217
218,22,2,866146.7459,1437663.006,866195.9018,1437566.746,866171.3237,1437614.876,-8630.53418,-8623.236328,108.0844915,54.04190761,54.04258387,-0.000676255,MID218
219,23,2,866160.5394,1437668.96,866208.8127,1437574.428,866184.6759,1437621.695,-8630.53418,-8623.236328,106.1439629,53.07163713,53.07232577,-0.000688637,MID219
220,24,2,866174.3328,1437674.914,866221.7237,1437582.111,866198.0281,1437628.513,-8630.53418,-8623.236328,104.2034343,52.10136641,52.10206788,-0.000701471,MID220
221,25,2,866188.1263,1437680.869,866234.6346,1437589.793,866211.3803,1437635.331,-8623.236328,-8617.858398,102.2629057,51.13109544,51.13181023,-0.000714789,MID221
222,26,2,866201.9198,1437686.823,866247.5455,1437597.476,866224.7325,1437642.15,-8623.236328,-8617.858398,100.322377,50.16082421,50.16155282,-0.000728614,MID222
223,27,2,866215.7132,1437692.777,866260.4564,1437605.158,866238.0846,1437648.968,-8623.236328,-8617.858398,98.38184838,49.19055269,49.19129569,-0.000742996,MID223
224,28,2,866229.5067,1437698.731,866273.3673,1437612.841,866251.4368,1437655.787,-8617.858398,-8617.858398,96.4413197,48.22028087,48.22103883,-0.000757962,MID224
225,29,2,866243.3001,1437704.686,866286.2783,1437620.523,866264.789,1437662.605,-8617.858398,-8613.075195,94.50079101,47.25000873,47.25078228,-0.000773545,MID225
226,30,2,866257.0955,1437710.641,866299.1867,1437628.205,866278.1412,1437669.422,-8617.858398,-8613.075195,92.5603148,46.28039673,46.27991807,0.000478665,MID226
227,31,2,866270.8867,1437716.594,866312.0997,1437635.888,866291.4934,1437676.241,-8617.858398,-8613.075195,90.61978707,45.31029639,45.30949068,0.000805717,MID227
228,32,2,866284.8208,1437723.126,866324.8723,1437642.641,866304.8456,1437682.885,-8613.075195,-8613.075195,89.89922099,44.9474279,44.95179309,-0.004365189,MID228
229,33,2,866298.6679,1437729.86,866337.7276,1437648.775,866318.1978,1437689.317,-8613.075195,-8609.412109,90.00260634,45.0012783,45.00132804,-4.97476E-05,MID229
230,34,2,866311.9962,1437736.342,866351.1037,1437655.156,866331.5499,1437695.749,-8613.075195,-8609.412109,90.11340362,45.05672721,45.05667641,5.08041E-05,MID230
231,35,2,866325.3242,1437742.823,866364.48,1437661.539,866344.9021,1437702.181,-8609.412109,-8609.412109,90.22420108,45.11212535,45.11207573,4.96154E-05,MID231
232,36,2,866338.6522,1437749.305,866377.8564,1437667.921,866358.2543,1437708.613,-8609.412109,-8607.075195,90.33499873,45.16747402,45.16752471,-5.06916E-05,MID232
233,37,2,866351.9806,1437755.787,866391.2324,1437674.302,866371.6065,1437715.045,-8609.412109,-8607.075195,90.44579611,45.22290011,45.222896,4.10541E-06,MID233
234,38,2,866365.3087,1437762.269,866404.6087,1437680.684,866384.9587,1437721.477,-8609.412109,-8607.075195,90.55659353,45.27830753,45.27828601,2.15213E-05,MID234
235,39,2,866378.6367,1437768.751,866417.985,1437687.067,866398.3109,1437727.909,-8607.075195,-8607.075195,90.66739113,45.33367048,45.33372065,-5.01742E-05,MID235
236,40,2,866391.9651,1437775.232,866431.361,1437693.448,866411.663,1437734.34,-8607.075195,-8607.604492,90.77818841,45.38911943,45.38906899,5.04376E-05,MID236
237,41,2,866405.2931,1437781.714,866444.7374,1437699.83,866425.0152,1437740.772,-8607.075195,-8607.604492,90.88898587,45.44451756,45.44446831,4.92497E-05,MID237
238,42,2,866418.6211,1437788.196,866458.1137,1437706.212,866438.3674,1437747.204,-8607.075195,-8607.604492,90.99978344,45.49988807,45.49989537,-7.30295E-06,MID238
239,43,2,866431.9494,1437794.678,866471.4897,1437712.594,866451.7196,1437753.636,-8607.604492,-8607.604492,91.1105808,45.55531529,45.55526551,4.97805E-05,MID239
240,44,2,866445.2775,1437801.16,866484.8661,1437718.976,866465.0718,1437760.068,-8607.604492,-8611.048828,91.22137827,45.61071367,45.61066459,4.90809E-05,MID240
241,45,2,866458.6056,1437807.641,866498.2423,1437725.358,866478.424,1437766.5,-8607.604492,-8611.048828,91.33217573,45.66611105,45.66606468,4.63648E-05,MID241
242,46,2,866471.7087,1437814.533,866511.6488,1437731.755,866491.7762,1437772.942,-8607.604492,-8611.048828,91.91031638,46.17931507,45.73100131,0.448313756,MID242
243,47,2,866479.0435,1437824.199,866529.6772,1437740.356,866505.1283,1437781.006,-8611.048828,-8613.960938,97.94543173,50.45838198,47.48704974,2.971332239,MID243
244,48,2,866488.739,1437836.975,866544.6171,1437747.484,866518.4805,1437789.343,-8611.048828,-8613.960938,105.5031319,56.15483206,49.34829984,6.806532227,MID244
245,49,2,866488.9598,1437837.266,866574.4644,1437786.873,866531.8327,1437811.998,-8611.048828,-8613.960938,99.24974112,49.7648451,49.48489603,0.279949072,MID245
246,50,2,866505.4369,1437858.978,866584.9328,1437802.819,866545.1849,1437830.899,-8611.048828,-8615.206055,97.33169524,48.66589304,48.6658022,9.08415E-05,MID246
247,51,2,866519.4342,1437877.423,866597.6399,1437822.176,866558.5371,1437849.8,-8611.048828,-8615.206055,95.75176245,47.875935,47.87582745,0.000107555,MID247
248,52,2,866533.4315,1437895.868,866610.3471,1437841.533,866571.8893,1437868.701,-8613.960938,-8615.206055,94.17181909,47.08586238,47.08595671,-9.43249E-05,MID248
249,53,2,866547.4291,1437914.313,866623.0539,1437860.889,866585.2414,1437887.601,-8613.960938,-8615.206055,92.59188613,46.29588749,46.29599864,-0.000111146,MID249
250,54,2,866561.4265,1437932.758,866635.7609,1437880.246,866598.5936,1437906.502,-8613.960938,-8616.410156,91.01195317,45.50592004,45.50603312,-0.000113079,MID250
251,55,2,866575.4238,1437951.203,866648.4679,1437899.602,866611.9458,1437925.403,-8615.206055,-8616.410156,89.4320202,44.71595256,44.71606763,-0.000115074,MID251
252,56,2,866591.5362,1437969.696,866657.8199,1437913.848,866625.298,1437941.25,-8615.206055,-8616.410156,86.67484474,44.14806469,42.52678005,1.621284639,MID252
253,57,2,866612.7365,1437983.41,866664.5406,1437921.443,866638.6502,1437952.412,-8615.206055,-8616.410156,80.76829525,40.40226872,40.36602654,0.036242182,MID253
254,58,2,866630.1638,1437994.682,866673.8403,1437927.506,866652.0024,1437961.094,-8616.410156,-8616.410156,80.12671564,40.06394285,40.06277279,0.001170061,MID254
255,59,2,866643.547,1438003.339,866687.1636,1437936.192,866665.3545,1437969.767,-8616.410156,-8624.624023,80.06943934,40.03333204,40.0361073,-0.002775256,MID255
256,60,2,866656.923,1438011.991,866700.4892,1437944.88,866678.7067,1437978.435,-8616.410156,-8624.624023,80.01218561,40.00729959,40.00488602,0.002413573,MID256
257,61,2,866670.2811,1438020.632,866713.8382,1437953.583,866692.0589,1437987.109,-8616.410156,-8624.624023,79.95491916,39.97607298,39.97884618,-0.002773194,MID257
258,62,2,866683.6544,1438029.282,866727.1693,1437962.274,866705.4111,1437995.779,-8624.624023,-8632.202148,79.89765775,39.94742947,39.95022828,-0.002798812,MID258
259,63,2,866697.0266,1438037.932,866740.4985,1437970.964,866718.7633,1438004.447,-8624.624023,-8632.202148,79.84040519,39.92159041,39.91881478,0.002775624,MID259
260,64,2,866710.3841,1438046.572,866753.8484,1437979.668,866732.1155,1438013.121,-8624.624023,-8632.202148,79.78313831,39.89018035,39.89295796,-0.002777604,MID260
261,65,2,866723.7579,1438055.223,866767.1789,1437988.359,866745.4677,1438021.792,-8624.624023,-8632.202148,79.7258769,39.86160182,39.86427508,-0.002673257,MID261
262,66,2,866737.126,1438063.87,866780.5148,1437997.053,866758.8198,1438030.462,-8632.202148,-8621.108398,79.66861738,39.83330745,39.83530994,-0.00200249,MID262
263,67,2,866750.4925,1438072.516,866793.8531,1438005.749,866772.172,1438039.134,-8632.202148,-8621.108398,79.61135611,39.80427543,39.80708068,-0.002805249,MID263
264,68,2,866763.8611,1438081.164,866807.1889,1438014.444,866785.5242,1438047.805,-8632.202148,-8621.108398,79.55409575,39.77564242,39.77845333,-0.002810911,MID264
265,69,2,866777.2289,1438089.81,866820.5255,1438023.138,866798.8764,1438056.476,-8621.108398,-8621.108398,79.49683542,39.74701124,39.74982418,-0.002812936,MID265
266,70,2,866790.5966,1438098.457,866833.862,1438031.833,866812.2286,1438065.146,-8621.108398,-8586.297852,79.43957509,39.71838007,39.72119502,-0.002814955,MID266
267,71,2,866803.9688,1438107.107,866847.1912,1438040.523,866825.5808,1438073.814,-8621.108398,-8586.297852,79.38232258,39.69255718,39.68976539,0.002791787,MID267
268,72,2,866817.3301,1438115.75,866860.5347,1438049.223,866838.9329,1438082.485,-8621.108398,-8586.297852,79.32506014,39.66356194,39.6614982,0.002063749,MID268
269,73,2,866830.6992,1438124.397,866873.8696,1438057.917,866852.2851,1438091.156,-8586.297852,-8586.297852,79.2678006,39.635269,39.6325316,0.002737397,MID269
270,74,2,866844.0654,1438133.043,866887.2083,1438066.613,866865.6373,1438099.827,-8586.297852,-8547.976563,79.21053904,39.60610127,39.60443776,0.001663512,MID270
271,75,2,866857.4333,1438141.69,866900.5455,1438075.308,866878.9895,1438108.499,-8586.297852,-8547.976563,79.15327718,39.57681018,39.576467,0.000343186,MID271
272,76,2,866870.8014,1438150.337,866913.8825,1438084.003,866892.3417,1438117.171,-8586.297852,-8547.976563,79.09601532,39.54751762,39.5484977,-0.000980085,MID272
273,77,2,866884.1696,1438158.984,866927.2194,1438092.698,866905.6939,1438125.842,-8547.976563,-8523.634766,79.03875344,39.51822408,39.52052936,-0.002305282,MID273
274,78,2,866897.5386,1438167.632,866940.5548,1438101.392,866919.0461,1438134.513,-8547.976563,-8523.634766,78.98149291,39.48953837,39.49195454,-0.002416167,MID274
275,79,2,866910.9062,1438176.279,866953.8918,1438110.088,866932.3982,1438143.184,-8547.976563,-8523.634766,78.9242321,39.46070031,39.46353179,-0.002831483,MID275
276,80,2,866924.2744,1438184.926,866967.228,1438118.782,866945.7504,1438151.855,-8547.976563,-8523.634766,78.86697176,39.43206818,39.43490358,-0.0028354,MID276
277,81,2,866937.6441,1438193.574,866980.5613,1438127.475,866959.1026,1438160.525,-8523.634766,-8518.010742,78.80971454,39.40466461,39.40504993,-0.000385327,MID277
278,82,2,866951.0446,1438202.21,866993.8651,1438136.148,866972.4548,1438169.179,-8523.634766,-8518.010742,78.72575852,39.36275859,39.36299993,-0.000241341,MID278
279,83,2,866964.5061,1438210.808,867007.1076,1438144.782,866985.807,1438177.795,-8523.634766,-8518.010742,78.57660431,39.28858499,39.28801932,0.000565674,MID279
